From,To,weight
Katsuki Fujisawa,Yuri Nishikawa,1
Nariaki Tateiwa,Nozomi Hata,1
Nariaki Tateiwa,Takashi Nakayama,1
Nariaki Tateiwa,Takashi Wakamatsu,1
Nariaki Tateiwa,Yuri Nishikawa,1
Nozomi Hata,Takashi Nakayama,1
Nozomi Hata,Takashi Wakamatsu,1
Nozomi Hata,Yuri Nishikawa,1
Takashi Nakayama,Takashi Wakamatsu,1
Takashi Nakayama,Yuri Nishikawa,1
Takashi Wakamatsu,Yuri Nishikawa,1
Mahmud Shahriar Hossain,Monika Akbar,2
Mahmud Shahriar Hossain,Raimundo F. Dos Santos,1
Mahmud Shahriar Hossain,Roberto Camacho Barranco,2
Monika Akbar,Raimundo F. Dos Santos,1
Monika Akbar,Roberto Camacho Barranco,2
Raimundo F. Dos Santos,Roberto Camacho Barranco,1
Mark Jaime,Sampath Jayarathna,1
Mark Jaime,Sashi Thapaliya,1
Sampath Jayarathna,Sashi Thapaliya,1
Arie Wahyu Wijayanto,Jun Jin Choong,1
Arie Wahyu Wijayanto,Kaushalya Madhawa,1
Arie Wahyu Wijayanto,Tsuyoshi Murata,1
Jun Jin Choong,Kaushalya Madhawa,1
Jun Jin Choong,Tsuyoshi Murata,1
Kaushalya Madhawa,Tsuyoshi Murata,1
Jessica Wojtkiewicz,Raju Gottumukkala,2
Jessica Wojtkiewicz,Satya Katragadda,2
Raju Gottumukkala,Satya Katragadda,2
Bang Liu,Di Niu,2
Bang Liu,Kunfeng Lai,2
Bang Liu,Ting Zhang,2
Bang Liu,Yu Xu,2
Di Niu,Kunfeng Lai,3
Di Niu,Ting Zhang,2
Di Niu,Yu Xu,3
Kunfeng Lai,Ting Zhang,2
Kunfeng Lai,Yu Xu,3
Ting Zhang,Yu Xu,2
De-Nian Yang,Hong-Han Shuai,1
De-Nian Yang,Philip S. Yu,1
De-Nian Yang,Wang-Chien Lee,1
De-Nian Yang,Yen-Chieh Lien,1
De-Nian Yang,Yi-Feng Lan,1
Hong-Han Shuai,Philip S. Yu,1
Hong-Han Shuai,Wang-Chien Lee,1
Hong-Han Shuai,Yen-Chieh Lien,1
Hong-Han Shuai,Yi-Feng Lan,1
Philip S. Yu,Wang-Chien Lee,1
Philip S. Yu,Yen-Chieh Lien,1
Philip S. Yu,Yi-Feng Lan,1
Wang-Chien Lee,Yen-Chieh Lien,1
Wang-Chien Lee,Yi-Feng Lan,1
Yen-Chieh Lien,Yi-Feng Lan,1
Hanghang Tong,Lei Ying,2
Hanghang Tong,Zhen Chen 0005,1
Lei Ying,Zhen Chen 0005,1
Chong Feng,Fei Cai,1
Chong Feng,Honghui Chen,1
Chong Feng,Maarten de Rijke,1
Fei Cai,Honghui Chen,1
Fei Cai,Maarten de Rijke,1
Honghui Chen,Maarten de Rijke,1
Keishi Tajima,Shinsuke Mori,1
Keishi Tajima,Yoko Yamakata,1
Shinsuke Mori,Yoko Yamakata,1
Achim Streit,Bjoern Lindequist,1
Achim Streit,Hermann Heßling,1
Achim Streit,Marco Strutz,1
Bjoern Lindequist,Hermann Heßling,1
Bjoern Lindequist,Marco Strutz,1
Hermann Heßling,Marco Strutz,1
Kavya Guntupally,Kenneth Kehoe,1
Kavya Guntupally,Ranjeet Devarakonda,1
Kenneth Kehoe,Ranjeet Devarakonda,1
Andrea Giovannucci,Cengiz Pehlevan,1
Andrea Giovannucci,Dmitri B. Chklovskii,1
Andrea Giovannucci,Victor Minden,1
Cengiz Pehlevan,Dmitri B. Chklovskii,1
Cengiz Pehlevan,Victor Minden,1
Dmitri B. Chklovskii,Victor Minden,1
Laha Ale,Longzhuang Li,1
Laha Ale,Ning Zhang 0007,1
Longzhuang Li,Ning Zhang 0007,1
Bin Wu,Demeng Bai,1
Bin Wu,Jiafeng Qin,1
Bin Wu,Zhixiang Wang,2
Demeng Bai,Jiafeng Qin,1
Demeng Bai,Zhixiang Wang,1
Jiafeng Qin,Zhixiang Wang,1
Chih-Jen Lin,Guo-Xun Yuan,1
Chih-Jen Lin,Yong Zhuang,1
Chih-Jen Lin,Yu-Chin Juan,1
Guo-Xun Yuan,Yong Zhuang,1
Guo-Xun Yuan,Yu-Chin Juan,1
Yong Zhuang,Yu-Chin Juan,1
Jiahui Wu,Lingzi Hong,1
Jiahui Wu,Vanessa Frías-Martínez,1
Lingzi Hong,Vanessa Frías-Martínez,1
Alexandru Iosup,Alexandru Uta,1
Alexandru Iosup,Maria A. Voinea,1
Alexandru Uta,Maria A. Voinea,1
Aude Marzuoli,Fengmei Liu,1
Alexander Grass,Christian Beecks,1
Alexander Grass,Shreekantha Devasya,1
Christian Beecks,Shreekantha Devasya,1
Kaiyu Tang,Liang Zhu,1
Kaiyu Tang,Yao Peng,1
Kaiyu Tang,Yining Lin,1
Kaiyu Tang,Yixin Bao,1
Kaiyu Tang,Zhijian Zhao,1
Liang Zhu,Yao Peng,1
Liang Zhu,Yining Lin,1
Liang Zhu,Yixin Bao,1
Liang Zhu,Zhijian Zhao,1
Yao Peng,Yining Lin,2
Yao Peng,Yixin Bao,1
Yao Peng,Zhijian Zhao,1
Yining Lin,Yixin Bao,1
Yining Lin,Zhijian Zhao,1
Yixin Bao,Zhijian Zhao,1
Murat Kayri,Nihat Inanç,1
Murat Kayri,Ömer Faruk Ertugrul,1
Nihat Inanç,Ömer Faruk Ertugrul,1
Chenhao Xie 0002,Jiaqing Liang,1
Chenhao Xie 0002,Lihan Chen,1
Chenhao Xie 0002,Yanghua Xiao,1
Jiaqing Liang,Lihan Chen,1
Jiaqing Liang,Yanghua Xiao,1
Lihan Chen,Yanghua Xiao,1
Austin Harris 0002,Bryce Enevoldson,1
Austin Harris 0002,Jin Cho,1
Austin Harris 0002,Kathryn Rouse,1
Austin Harris 0002,Keith Hollingsworth,1
Austin Harris 0002,Mina Sartipi,1
Austin Harris 0002,Sevin Sozer,1
Bryce Enevoldson,Jin Cho,1
Bryce Enevoldson,Kathryn Rouse,1
Bryce Enevoldson,Keith Hollingsworth,1
Bryce Enevoldson,Mina Sartipi,1
Bryce Enevoldson,Sevin Sozer,1
Jin Cho,Kathryn Rouse,1
Jin Cho,Keith Hollingsworth,1
Jin Cho,Mina Sartipi,1
Jin Cho,Sevin Sozer,1
Kathryn Rouse,Keith Hollingsworth,1
Kathryn Rouse,Mina Sartipi,1
Kathryn Rouse,Sevin Sozer,1
Keith Hollingsworth,Mina Sartipi,1
Keith Hollingsworth,Sevin Sozer,1
Mina Sartipi,Sevin Sozer,1
Florian Daniel,Giorgia Ramponi,1
Florian Daniel,Marco Brambilla 0001,1
Florian Daniel,Marco Di Giovanni,1
Florian Daniel,Stefano Ceri,1
Giorgia Ramponi,Marco Brambilla 0001,1
Giorgia Ramponi,Marco Di Giovanni,1
Giorgia Ramponi,Stefano Ceri,1
Marco Brambilla 0001,Marco Di Giovanni,1
Marco Brambilla 0001,Stefano Ceri,1
Marco Di Giovanni,Stefano Ceri,1
Marco Büchler,Péter Király,1
Guangneng Hu,Qiang Yang 0001,1
Guangneng Hu,Yu Zhang 0006,1
Qiang Yang 0001,Yu Zhang 0006,1
Amir Nabatchian,Wenbo He,1
Amir Nabatchian,Yang Bo,1
Amir Nabatchian,Yangdi Lu,1
Wenbo He,Yang Bo,1
Wenbo He,Yangdi Lu,1
Yang Bo,Yangdi Lu,1
Foteini Cheirdari,George Karabatis,1
Andy R. K. Chang,Chia-Ping Tsai,1
Andy R. K. Chang,Hung-Chang Hsiao,1
Andy R. K. Chang,Michael Hsu,1
Andy R. K. Chang,Yu-Chang Chao,1
Chia-Ping Tsai,Hung-Chang Hsiao,1
Chia-Ping Tsai,Michael Hsu,1
Chia-Ping Tsai,Yu-Chang Chao,1
Hung-Chang Hsiao,Michael Hsu,1
Hung-Chang Hsiao,Yu-Chang Chao,1
Michael Hsu,Yu-Chang Chao,1
Antonella Santone,Fabio Martinelli,1
Antonella Santone,Fausto Fasano,1
Antonella Santone,Francesco Mercaldo,2
Fabio Martinelli,Fausto Fasano,1
Fabio Martinelli,Francesco Mercaldo,2
Fausto Fasano,Francesco Mercaldo,1
Aaron Harwood,Sachini Jayasekara,2
Aaron Harwood,Shanika Karunasekera,2
Aaron Harwood,Xunyun Liu,1
Sachini Jayasekara,Shanika Karunasekera,2
Sachini Jayasekara,Xunyun Liu,1
Shanika Karunasekera,Xunyun Liu,1
Michiharu Yamashita,Shota Katsumata,1
Michiharu Yamashita,Yusuke Fukasawa,1
Shota Katsumata,Yusuke Fukasawa,1
Chunqiu Zeng,Genady Ya. Grabarnik,1
Chunqiu Zeng,Larisa Shwartz,1
Chunqiu Zeng,Qing Wang 0016,1
Chunqiu Zeng,S. S. Iyengar 0001,1
Chunqiu Zeng,Tao Li 0001,1
Genady Ya. Grabarnik,Larisa Shwartz,1
Genady Ya. Grabarnik,Qing Wang 0016,1
Genady Ya. Grabarnik,S. S. Iyengar 0001,1
Genady Ya. Grabarnik,Tao Li 0001,1
Larisa Shwartz,Qing Wang 0016,1
Larisa Shwartz,S. S. Iyengar 0001,1
Larisa Shwartz,Tao Li 0001,1
Qing Wang 0016,S. S. Iyengar 0001,1
Qing Wang 0016,Tao Li 0001,1
S. S. Iyengar 0001,Tao Li 0001,1
Alina Oprea,Jiayi Duan,1
Alina Oprea,Shobha Vasudevan,1
Alina Oprea,Ziheng Zeng,1
Jiayi Duan,Shobha Vasudevan,1
Jiayi Duan,Ziheng Zeng,1
Shobha Vasudevan,Ziheng Zeng,1
Arash Dargahi Nobari,Arian Askari,1
Arash Dargahi Nobari,Faegheh Hasibi,1
Arash Dargahi Nobari,Mahmood Neshati,1
Arian Askari,Faegheh Hasibi,1
Arian Askari,Mahmood Neshati,1
Faegheh Hasibi,Mahmood Neshati,1
Fumiko Satoh,Kugamoorthy Gajananan,1
Fumiko Satoh,Pablo Loyola,1
Kugamoorthy Gajananan,Pablo Loyola,1
Kee Siong Ng,Peter Christen,1
Kee Siong Ng,Tania Churchill,1
Kee Siong Ng,Yuhang Zhang,1
Peter Christen,Tania Churchill,1
Peter Christen,Yuhang Zhang,1
Tania Churchill,Yuhang Zhang,1
Hae Young Noh,Lin Zhang 0001,1
Hae Young Noh,Pei Zhang 0001,1
Hae Young Noh,Rui Ma,1
Hae Young Noh,Xiangxiang Xu 0001,1
Hae Young Noh,Yue Wang,1
Lin Zhang 0001,Pei Zhang 0001,1
Lin Zhang 0001,Rui Ma,1
Lin Zhang 0001,Xiangxiang Xu 0001,1
Lin Zhang 0001,Yue Wang,1
Pei Zhang 0001,Rui Ma,1
Pei Zhang 0001,Xiangxiang Xu 0001,1
Pei Zhang 0001,Yue Wang,1
Rui Ma,Xiangxiang Xu 0001,1
Rui Ma,Yue Wang,1
Xiangxiang Xu 0001,Yue Wang,1
Jiabo Tang,Jun Cao,1
Jiabo Tang,Junyan Yang,1
Jiabo Tang,Qiao Wang,1
Jiabo Tang,Shuai Yan,1
Jiabo Tang,Tanhua Jin,1
Jiabo Tang,Zhicheng Liu,1
Jun Cao,Junyan Yang,1
Jun Cao,Qiao Wang,1
Jun Cao,Shuai Yan,1
Jun Cao,Tanhua Jin,1
Jun Cao,Zhicheng Liu,1
Junyan Yang,Qiao Wang,1
Junyan Yang,Shuai Yan,1
Junyan Yang,Tanhua Jin,1
Junyan Yang,Zhicheng Liu,1
Qiao Wang,Shuai Yan,1
Qiao Wang,Tanhua Jin,1
Qiao Wang,Zhicheng Liu,1
Shuai Yan,Tanhua Jin,1
Shuai Yan,Zhicheng Liu,1
Tanhua Jin,Zhicheng Liu,1
Aijun An,Sedigheh Mahdavi,1
Aijun An,Shima Khoshraftar,1
Sedigheh Mahdavi,Shima Khoshraftar,1
Boyuan Guan,Hailu Xu,1
Boyuan Guan,Liting Hu,1
Boyuan Guan,Pinchao Liu,1
Boyuan Guan,William Escudero,1
Hailu Xu,Liting Hu,1
Hailu Xu,Pinchao Liu,1
Hailu Xu,William Escudero,1
Liting Hu,Pinchao Liu,1
Liting Hu,William Escudero,1
Pinchao Liu,William Escudero,1
Haruko Iwata,Shoji Hirano,1
Haruko Iwata,Shusaku Tsumoto,1
Haruko Iwata,Tomohiro Kimura,1
Shoji Hirano,Shusaku Tsumoto,1
Shoji Hirano,Tomohiro Kimura,1
Shusaku Tsumoto,Tomohiro Kimura,1
Krishnaram Kenthapadi,Thanh T. L. Tran,1
Harsh Kohli,Mithun Das Gupta,1
Harsh Kohli,Niranjan Nayak,1
Harsh Kohli,Parth Pathak,1
Mithun Das Gupta,Niranjan Nayak,1
Mithun Das Gupta,Parth Pathak,1
Niranjan Nayak,Parth Pathak,1
Gemeng Yang,Lijun Chen 0001,1
Gemeng Yang,Ting Huang,1
Gemeng Yang,Wanshan Yang,1
Gemeng Yang,Youjian Eugene Liu,1
Lijun Chen 0001,Ting Huang,1
Lijun Chen 0001,Wanshan Yang,1
Lijun Chen 0001,Youjian Eugene Liu,1
Ting Huang,Wanshan Yang,1
Ting Huang,Youjian Eugene Liu,1
Wanshan Yang,Youjian Eugene Liu,1
Benyou Wang,Dawei Song 0001,1
Benyou Wang,Lipeng Zhang,1
Benyou Wang,Peng Zhang 0002,1
Benyou Wang,Zhan Su,1
Dawei Song 0001,Lipeng Zhang,1
Dawei Song 0001,Peng Zhang 0002,1
Dawei Song 0001,Zhan Su,1
Lipeng Zhang,Peng Zhang 0002,1
Lipeng Zhang,Zhan Su,1
Peng Zhang 0002,Zhan Su,1
Chengfei Liu,Feng Zhu,1
Chengfei Liu,Jiajie Xu 0001,1
Chengfei Liu,Jing Zhao,1
Chengfei Liu,Pengpeng Zhao,1
Chengfei Liu,Rui Zhou 0001,1
Feng Zhu,Jiajie Xu 0001,1
Feng Zhu,Jing Zhao,1
Feng Zhu,Pengpeng Zhao,1
Feng Zhu,Rui Zhou 0001,1
Jiajie Xu 0001,Jing Zhao,1
Jiajie Xu 0001,Pengpeng Zhao,1
Jiajie Xu 0001,Rui Zhou 0001,1
Jing Zhao,Pengpeng Zhao,1
Jing Zhao,Rui Zhou 0001,1
Pengpeng Zhao,Rui Zhou 0001,1
Ayse Basar,Can Kavaklioglu,2
Ayse Basar,Dhanya Jothimani,2
Ayse Basar,Savas Yildirim,1
Can Kavaklioglu,Dhanya Jothimani,2
Can Kavaklioglu,Savas Yildirim,1
Dhanya Jothimani,Savas Yildirim,1
Abdulrahman Azab,Antti Pursula,1
Abdulrahman Azab,Eivind Hovig,1
Abdulrahman Azab,Hein Meling,1
Antti Pursula,Eivind Hovig,1
Antti Pursula,Hein Meling,1
Eivind Hovig,Hein Meling,1
Deependra Singh,Neeraj Pradhan,1
Neeraj Pradhan,Vinay Deolalikar,1
Claudia Hauff,Felipe Moraes,1
Claudia Hauff,Sindunuraga Rikarno Putra,1
Felipe Moraes,Sindunuraga Rikarno Putra,1
Chung-Ki Seo,Jun-Ha Kim,1
Chung-Ki Seo,Soon-Youl Kwon,1
Jun-Ha Kim,Soon-Youl Kwon,1
Farnoush Banaei Kashani,Zohreh Raghebi,1
Chaoqun Hong,Liang Chen,1
Chaoqun Hong,Weipeng Wu,1
Chaoqun Hong,Yong Xie,1
Liang Chen,Weipeng Wu,1
Liang Chen,Yong Xie,1
Weipeng Wu,Yong Xie,1
Justus Graham,Kiran Karra,1
Justus Graham,Samarth Swarup,1
Kiran Karra,Samarth Swarup,1
Abhinav Wagle,Don Matheson,1
Abhinav Wagle,Junwei Pan,1
Abhinav Wagle,Miao Chen,1
Abhinav Wagle,Michael Natkovich,1
Abhinav Wagle,Yizhi Mao,1
Don Matheson,Junwei Pan,1
Don Matheson,Miao Chen,1
Don Matheson,Michael Natkovich,1
Don Matheson,Yizhi Mao,1
Junwei Pan,Miao Chen,1
Junwei Pan,Michael Natkovich,1
Junwei Pan,Yizhi Mao,1
Miao Chen,Michael Natkovich,1
Miao Chen,Yizhi Mao,1
Michael Natkovich,Yizhi Mao,1
Dave Poortvliet,Xinli Wang,1
Alexander Sim,Kesheng Wu,1
Alexander Sim,Tal Shachaf,1
Alexander Sim,Wilko Kroeger,1
Kesheng Wu,Tal Shachaf,1
Kesheng Wu,Wilko Kroeger,1
Tal Shachaf,Wilko Kroeger,1
Miki E. Verma,Robert A. Bridges,1
Dandan Tu,Jiebo Luo,1
Dandan Tu,Jing Wang,1
Dandan Tu,Lanjun Wang,1
Dandan Tu,Qi Du,1
Dandan Tu,Shenggao Zhu,1
Dandan Tu,Yezhang Yang,1
Dandan Tu,Yibin Ye,1
Jiebo Luo,Jing Wang,1
Jiebo Luo,Lanjun Wang,1
Jiebo Luo,Qi Du,1
Jiebo Luo,Shenggao Zhu,1
Jiebo Luo,Yezhang Yang,1
Jiebo Luo,Yibin Ye,1
Jing Wang,Lanjun Wang,1
Jing Wang,Qi Du,1
Jing Wang,Shenggao Zhu,1
Jing Wang,Yezhang Yang,1
Jing Wang,Yibin Ye,1
Lanjun Wang,Qi Du,1
Lanjun Wang,Shenggao Zhu,1
Lanjun Wang,Yezhang Yang,1
Lanjun Wang,Yibin Ye,1
Qi Du,Shenggao Zhu,1
Qi Du,Yezhang Yang,1
Qi Du,Yibin Ye,1
Shenggao Zhu,Yezhang Yang,1
Shenggao Zhu,Yibin Ye,1
Yezhang Yang,Yibin Ye,1
Donald D. Cowan,Doug Mulholland,1
Doug Mulholland,Paulo S. C. Alencar,1
Ngan V. T. Nguyen,Tommy Dang,2
Ngan V. T. Nguyen,Vung Pham,2
Catiuscia Melle,Giovanni Aloisio,1
Catiuscia Melle,Italo Epicoco,1
Catiuscia Melle,Marco Pulimeno,1
Catiuscia Melle,Massimo Cafaro,1
Giovanni Aloisio,Italo Epicoco,1
Giovanni Aloisio,Marco Pulimeno,1
Giovanni Aloisio,Massimo Cafaro,1
Italo Epicoco,Marco Pulimeno,1
Italo Epicoco,Massimo Cafaro,1
Marco Pulimeno,Massimo Cafaro,1
Beibei Xin,Chen Chu,1
Beibei Xin,Chuanren Liu,1
Beibei Xin,Fengchao Peng,1
Beibei Xin,Jingren Zhou,1
Beibei Xin,Qiong Luo 0001,1
Beibei Xin,Remo Rohs,1
Beibei Xin,Zhao Li,1
Chen Chu,Chuanren Liu,1
Chen Chu,Fengchao Peng,1
Chen Chu,Jingren Zhou,1
Chen Chu,Qiong Luo 0001,1
Chen Chu,Remo Rohs,1
Chen Chu,Zhao Li,1
Chuanren Liu,Fengchao Peng,1
Chuanren Liu,Jingren Zhou,1
Chuanren Liu,Qiong Luo 0001,1
Chuanren Liu,Remo Rohs,1
Chuanren Liu,Zhao Li,1
Fengchao Peng,Jingren Zhou,1
Fengchao Peng,Qiong Luo 0001,1
Fengchao Peng,Remo Rohs,1
Fengchao Peng,Zhao Li,1
Jingren Zhou,Qiong Luo 0001,1
Jingren Zhou,Remo Rohs,1
Jingren Zhou,Zhao Li,1
Qiong Luo 0001,Remo Rohs,1
Qiong Luo 0001,Zhao Li,1
Remo Rohs,Zhao Li,1
Dejan Milenovic,Nenad Stojanovic,1
Chen Lin,Ke Wang 0001,1
Chen Lin,Weipeng Lin,1
Chen Lin,Zhilin Zhang,1
Ke Wang 0001,Weipeng Lin,1
Ke Wang 0001,Zhilin Zhang,1
Weipeng Lin,Zhilin Zhang,1
Dan Chen,Yafei Zhao,1
Dan Chen,Yangchun Qing,1
Dan Chen,Yao Peng,1
Dan Chen,Yining Lin,1
Dan Chen,Yongjie Shi,1
Yafei Zhao,Yangchun Qing,1
Yafei Zhao,Yao Peng,1
Yafei Zhao,Yining Lin,1
Yafei Zhao,Yongjie Shi,1
Yangchun Qing,Yao Peng,1
Yangchun Qing,Yining Lin,1
Yangchun Qing,Yongjie Shi,1
Yao Peng,Yongjie Shi,1
Yining Lin,Yongjie Shi,1
Lei Zheng 0001,Sara Bahaadini,1
Lei Zheng 0001,Vahid Noroozi,1
Lei Zheng 0001,Weixiang Shao,1
Philip S. Yu,Sara Bahaadini,2
Philip S. Yu,Weixiang Shao,1
Sara Bahaadini,Sihong Xie,1
Sara Bahaadini,Vahid Noroozi,2
Sara Bahaadini,Weixiang Shao,1
Sihong Xie,Vahid Noroozi,1
Sihong Xie,Weixiang Shao,1
Vahid Noroozi,Weixiang Shao,1
Jian Tao,Joichiro Kon,1
Jian Tao,Naoki Mizusawa,1
Jian Tao,Saneyasu Yamaguchi,1
Jian Tao,Yuya Seki,1
Joichiro Kon,Naoki Mizusawa,1
Joichiro Kon,Saneyasu Yamaguchi,1
Joichiro Kon,Yuya Seki,1
Naoki Mizusawa,Saneyasu Yamaguchi,1
Naoki Mizusawa,Yuya Seki,1
Saneyasu Yamaguchi,Yuya Seki,1
Mooi Choo Chuah,Nikolas Lamb,1
Heng Zhang 0010,Jeffrey S. Saltz,1
Heng Zhang 0010,Utpal Roy,1
Jeffrey S. Saltz,Utpal Roy,1
Chuanjiang Luo,Ran Xu,1
Chuanjiang Luo,Wanying Ding,1
Chuanjiang Luo,Ying Ding,1
Chuanjiang Luo,Yue Zhang,1
Chuanjiang Luo,Zhendong Yu,1
Ran Xu,Wanying Ding,1
Ran Xu,Ying Ding,1
Ran Xu,Yue Zhang,1
Ran Xu,Zhendong Yu,1
Wanying Ding,Ying Ding,1
Wanying Ding,Yue Zhang,1
Wanying Ding,Zhendong Yu,1
Ying Ding,Yue Zhang,1
Ying Ding,Zhendong Yu,1
Yue Zhang,Zhendong Yu,1
Can Wang 0001,Hongxia Yang,2
Can Wang 0001,Jiajun Bu,2
Can Wang 0001,Jianwei Zhang,1
Can Wang 0001,Pinggang Yu,1
Can Wang 0001,Xin Wang 0019,1
Hongxia Yang,Jiajun Bu,2
Hongxia Yang,Jianwei Zhang,1
Hongxia Yang,Martin Ester,2
Hongxia Yang,Pinggang Yu,1
Hongxia Yang,Sheng Zhou,1
Hongxia Yang,Xin Wang 0019,1
Jiajun Bu,Jianwei Zhang,1
Jiajun Bu,Martin Ester,3
Jiajun Bu,Pinggang Yu,1
Jiajun Bu,Sheng Zhou,1
Jiajun Bu,Xin Wang 0019,1
Jianwei Zhang,Martin Ester,1
Jianwei Zhang,Pinggang Yu,1
Jianwei Zhang,Sheng Zhou,1
Jianwei Zhang,Xin Wang 0019,1
Martin Ester,Pinggang Yu,1
Martin Ester,Xin Wang 0019,2
Pinggang Yu,Sheng Zhou,1
Pinggang Yu,Xin Wang 0019,1
Sheng Zhou,Xin Wang 0019,1
Guang Chen 0003,Qianqian Wang,1
Guang Chen 0003,Si Li 0001,1
Qianqian Wang,Si Li 0001,1
Ashfaq Munshi,Faramarz Munshi,1
Ashfaq Munshi,Saeed Karimi-Bidhendi,1
Faramarz Munshi,Saeed Karimi-Bidhendi,1
Jitendra Kumar 0001,Michael Giansiracusa,1
Jitendra Kumar 0001,Ranjeet Devarakonda,1
Michael Giansiracusa,Ranjeet Devarakonda,1
Boyana Norris,Sajal K. Das 0001,1
Boyana Norris,Sanjukta Bhowmick,1
Boyana Norris,Sara Riazi,1
Boyana Norris,Sriram Srinivasan 0001,1
Sajal K. Das 0001,Sanjukta Bhowmick,1
Sajal K. Das 0001,Sara Riazi,1
Sajal K. Das 0001,Sriram Srinivasan 0001,1
Sanjukta Bhowmick,Sara Riazi,1
Sanjukta Bhowmick,Sriram Srinivasan 0001,1
Sara Riazi,Sriram Srinivasan 0001,1
A. Murat Ozbayoglu,Aras Can Onal,1
A. Murat Ozbayoglu,Erdogan Dogdu,1
A. Murat Ozbayoglu,Omer Berat Sezer,1
Aras Can Onal,Erdogan Dogdu,1
Aras Can Onal,Omer Berat Sezer,1
Erdogan Dogdu,Omer Berat Sezer,1
Akihiro Yamaguchi,Takeichiro Nishikawa,1
Han-Chieh Chao,Jerry Chun-Wei Lin,2
Han-Chieh Chao,Philip S. Yu,2
Han-Chieh Chao,Tzung-Pei Hong,1
Han-Chieh Chao,Wensheng Gan,2
Jerry Chun-Wei Lin,Philip S. Yu,2
Jerry Chun-Wei Lin,Wensheng Gan,2
Philip S. Yu,Tzung-Pei Hong,1
Philip S. Yu,Wensheng Gan,2
Tzung-Pei Hong,Wensheng Gan,1
Mehdi Bentounsi,Otman Manad,1
Mehdi Bentounsi,Patrice Darmon,1
Otman Manad,Patrice Darmon,1
Luca Rossi 0003,Michele Coscia,1
Jiaxin Mao,Min Zhang 0006,2
Jiaxin Mao,Shaoping Ma,2
Jiaxin Mao,Xiangsheng Li,1
Jiaxin Mao,Zexue He,1
Min Zhang 0006,Shaoping Ma,5
Min Zhang 0006,Xiangsheng Li,1
Min Zhang 0006,Yiqun Liu 0001,5
Min Zhang 0006,Zexue He,1
Shaoping Ma,Xiangsheng Li,1
Shaoping Ma,Yiqun Liu 0001,6
Shaoping Ma,Zexue He,1
Xiangsheng Li,Yiqun Liu 0001,1
Xiangsheng Li,Zexue He,1
Yiqun Liu 0001,Zexue He,1
Ming Shao,Venkata Suhas Maringanti,1
Aristidis G. Vrahatis,Sotiris K. Tasoulis,2
Aristidis G. Vrahatis,Spiros V. Georgakopoulos,2
Aristidis G. Vrahatis,Vassilis P. Plagianakos,2
Sotiris K. Tasoulis,Spiros V. Georgakopoulos,2
Sotiris K. Tasoulis,Vassilis P. Plagianakos,2
Spiros V. Georgakopoulos,Vassilis P. Plagianakos,2
Christos Anagnostopoulos,Fotis Savva,1
Christos Anagnostopoulos,Peter Triantafillou,2
Fotis Savva,Peter Triantafillou,1
Baoming Tang,Derek Lin,1
Abdel-Hameed A. Badawy,Janice O. McMahon,1
Abdel-Hameed A. Badawy,Matthew Bredin,1
Abdel-Hameed A. Badawy,Shannon K. Kuntz,1
Janice O. McMahon,Matthew Bredin,1
Janice O. McMahon,Shannon K. Kuntz,1
Matthew Bredin,Shannon K. Kuntz,1
Changhua Pei,Fei Sun 0001,1
Changhua Pei,Hanxiao Sun,1
Changhua Pei,Peng Jiang 0003,1
Changhua Pei,Wenwu Ou,1
Changhua Pei,Xiaobo Wang,1
Fei Sun 0001,Hanxiao Sun,1
Fei Sun 0001,Wenwu Ou,1
Hanxiao Sun,Peng Jiang 0003,1
Hanxiao Sun,Wenwu Ou,1
Hanxiao Sun,Xiaobo Wang,1
Peng Jiang 0003,Wenwu Ou,1
Wenwu Ou,Xiaobo Wang,1
Li-Pin Xiao,Po-Ruey Lei,1
Li-Pin Xiao,Wen-Chih Peng,1
Li-Pin Xiao,Yu Ting Wen,1
Po-Ruey Lei,Wen-Chih Peng,1
Po-Ruey Lei,Yu Ting Wen,1
Wen-Chih Peng,Yu Ting Wen,1
Ee-Peng Lim,Pei-Chi Lo,1
Mohamed Faisal Bin Mohamed Salleh,Vasily Sidorov,1
Mohamed Faisal Bin Mohamed Salleh,Wee Keong Ng,1
Vasily Sidorov,Wee Keong Ng,1
Adam Biniakowski,Adam Maciaszek,1
Adam Biniakowski,Dawid Niemiec,1
Adam Biniakowski,Jakub Ptaszynski,1
Adam Biniakowski,Jan Orwat,1
Adam Biniakowski,Krzysztof Joachimiak,1
Adam Biniakowski,Krzysztof Szarzynski,1
Adam Biniakowski,Mateusz Piecuch,1
Adam Biniakowski,Riccardo Belluzzo,1
Adam Biniakowski,Szymon Drgas,1
Adam Biniakowski,Tomasz Grzywalski,1
Adam Maciaszek,Dawid Niemiec,1
Adam Maciaszek,Jakub Ptaszynski,1
Adam Maciaszek,Jan Orwat,1
Adam Maciaszek,Krzysztof Joachimiak,1
Adam Maciaszek,Krzysztof Szarzynski,1
Adam Maciaszek,Mateusz Piecuch,1
Adam Maciaszek,Riccardo Belluzzo,1
Adam Maciaszek,Szymon Drgas,1
Adam Maciaszek,Tomasz Grzywalski,1
Dawid Niemiec,Jakub Ptaszynski,1
Dawid Niemiec,Jan Orwat,1
Dawid Niemiec,Krzysztof Joachimiak,1
Dawid Niemiec,Krzysztof Szarzynski,1
Dawid Niemiec,Mateusz Piecuch,1
Dawid Niemiec,Riccardo Belluzzo,1
