From,To,weight
Enza Messina,Sheng Yu,1
Enza Messina,Wenbin Zhang,1
Enza Messina,Xuebing Wang,1
Enza Messina,Xuejiao Tang,1
Enza Messina,Xueping Xie,1
Ibrahim Toure,Jiong Qiu,1
Ibrahim Toure,Mingli Zhang,1
Ibrahim Toure,Sheng Yu,1
Ibrahim Toure,Wenbin Zhang,1
Ibrahim Toure,Xuebing Wang,1
Ibrahim Toure,Xuejiao Tang,1
Ibrahim Toure,Xueping Xie,1
Jiong Qiu,Mingli Zhang,1
Jiong Qiu,Sheng Yu,1
Jiong Qiu,Wenbin Zhang,1
Jiong Qiu,Xuebing Wang,1
Jiong Qiu,Xuejiao Tang,1
Jiong Qiu,Xueping Xie,1
Mingli Zhang,Sheng Yu,1
Mingli Zhang,Wenbin Zhang,1
Mingli Zhang,Xuebing Wang,1
Mingli Zhang,Xuejiao Tang,1
Mingli Zhang,Xueping Xie,1
Sheng Yu,Wenbin Zhang,1
Sheng Yu,Xuebing Wang,1
Sheng Yu,Xuejiao Tang,1
Sheng Yu,Xueping Xie,1
Wenbin Zhang,Xuebing Wang,1
Wenbin Zhang,Xuejiao Tang,1
Wenbin Zhang,Xueping Xie,1
Xuebing Wang,Xuejiao Tang,1
Xuebing Wang,Xueping Xie,1
Xuejiao Tang,Xueping Xie,1
Chongli Zhu,Jizhou Huang,1
Chongli Zhu,Miao Fan,1
Chongli Zhu,Ying Li,1
Chongli Zhu,Yuxin Wen,1
Jizhou Huang,Miao Fan,2
Jizhou Huang,Ying Li,2
Jizhou Huang,Yuxin Wen,1
Miao Fan,Ying Li,2
Miao Fan,Yuxin Wen,1
Ying Li,Yuxin Wen,1
Christos Doulkeridis,Nikos Pelekis,1
Christos Doulkeridis,Panagiotis Tampakis,1
Christos Doulkeridis,Yannis Theodoridis,1
Nikos Pelekis,Panagiotis Tampakis,1
Nikos Pelekis,Yannis Theodoridis,1
Panagiotis Tampakis,Yannis Theodoridis,1
Jianquan Liu,Shoji Nishimura,1
Jianquan Liu,Tingting Dong,1
Shoji Nishimura,Tingting Dong,1
Aristides Gionis,Bruno Ordozgoiti,2
Aristides Gionis,Edoardo Galimberti,1
Aristides Gionis,Francesco Bonchi,1
Aristides Gionis,Giancarlo Ruffo,1
Bruno Ordozgoiti,Edoardo Galimberti,1
Bruno Ordozgoiti,Francesco Bonchi,1
Bruno Ordozgoiti,Giancarlo Ruffo,1
Edoardo Galimberti,Francesco Bonchi,1
Edoardo Galimberti,Giancarlo Ruffo,1
Francesco Bonchi,Giancarlo Ruffo,1
Fenglin Liu,Qinyun Dai,1
Fenglin Liu,Weiping Wang 0005,1
Fenglin Liu,Yuanxin Liu,1
Fenglin Liu,Zheng Lin,1
Qinyun Dai,Weiping Wang 0005,1
Qinyun Dai,Yuanxin Liu,1
Qinyun Dai,Zheng Lin,1
Weiping Wang 0005,Yuanxin Liu,1
Weiping Wang 0005,Zheng Lin,1
Yuanxin Liu,Zheng Lin,1
Jahna Otterbacher,Kyriakos Kyriakou,2
Jahna Otterbacher,Pinar Barlas,2
Jahna Otterbacher,Styliani Kleanthous,2
Kyriakos Kyriakou,Pinar Barlas,2
Kyriakos Kyriakou,Styliani Kleanthous,2
Pinar Barlas,Styliani Kleanthous,2
Carey E. Priebe,Daniel L. Sussman,1
Carey E. Priebe,Konstantinos Pantazis,1
Carey E. Priebe,Vince Lyzinski,1
Carey E. Priebe,Youngser Park,1
Daniel L. Sussman,Konstantinos Pantazis,1
Daniel L. Sussman,Vince Lyzinski,1
Daniel L. Sussman,Youngser Park,1
Konstantinos Pantazis,Vince Lyzinski,1
Konstantinos Pantazis,Youngser Park,1
Vince Lyzinski,Youngser Park,1
Francesco Pierri 0002,Giorgia Ramponi,1
Francesco Pierri 0002,Giovanni Brena,1
Francesco Pierri 0002,Marco Brambilla 0001,1
Francesco Pierri 0002,Marco Di Giovanni,1
Francesco Pierri 0002,Stefano Ceri,1
Giorgia Ramponi,Giovanni Brena,1
Giorgia Ramponi,Marco Brambilla 0001,1
Giorgia Ramponi,Marco Di Giovanni,1
Giorgia Ramponi,Stefano Ceri,1
Giovanni Brena,Marco Brambilla 0001,1
Giovanni Brena,Marco Di Giovanni,1
Giovanni Brena,Stefano Ceri,1
Marco Brambilla 0001,Marco Di Giovanni,1
Marco Brambilla 0001,Stefano Ceri,1
Marco Di Giovanni,Stefano Ceri,1
Atsutoshi Kumagai,Junya Arai,1
Atsutoshi Kumagai,Naonori Ueda,1
Atsutoshi Kumagai,Sekitoshi Kanai,1
Atsutoshi Kumagai,Yasuhiro Fujiwara,1
Atsutoshi Kumagai,Yasutoshi Ida,1
Junya Arai,Naonori Ueda,1
Junya Arai,Sekitoshi Kanai,1
Junya Arai,Yasuhiro Fujiwara,1
Junya Arai,Yasutoshi Ida,1
Naonori Ueda,Sekitoshi Kanai,1
Naonori Ueda,Yasuhiro Fujiwara,1
Naonori Ueda,Yasutoshi Ida,1
Sekitoshi Kanai,Yasuhiro Fujiwara,1
Sekitoshi Kanai,Yasutoshi Ida,1
Yasuhiro Fujiwara,Yasutoshi Ida,1
Panpan Zheng,Qinghua Li,1
Panpan Zheng,Shuhan Yuan,1
Panpan Zheng,Xintao Wu,1
Qinghua Li,Shuhan Yuan,1
Qinghua Li,Xintao Wu,1
Shuhan Yuan,Xintao Wu,2
Shunsuke Kanda,Yasuo Tabei,1
Hao Chen,Sarah Jane Delany,1
Hao Chen,Susan McKeever,1
Sarah Jane Delany,Susan McKeever,1
Hojung Choe,Jaegul Choo,1
Hojung Choe,Junwoo Park,1
Hojung Choe,Kyeongpil Kang,1
Hojung Choe,Wooyoung Kim,1
Jaegul Choo,Junwoo Park,1
Jaegul Choo,Kyeongpil Kang,1
Jaegul Choo,Wooyoung Kim,1
Junwoo Park,Kyeongpil Kang,1
Junwoo Park,Wooyoung Kim,1
Kyeongpil Kang,Wooyoung Kim,1
Bernd Ludwig,Christoph Trattner,1
Bernd Ludwig,David Elsweiler,1
Bernd Ludwig,Qing Zhang,1
Christoph Trattner,David Elsweiler,1
Christoph Trattner,Qing Zhang,1
David Elsweiler,Qing Zhang,1
Changwei Luo,Jun Yu,1
Changwei Luo,Zhaoyu Zhang,1
Jun Yu,Zhaoyu Zhang,1
Artem Lutov,Mourad Khayati,1
Artem Lutov,Philippe Cudré-Mauroux,2
Mourad Khayati,Philippe Cudré-Mauroux,2
Ashton Anderson,Reid McIlroy-Young,1
Di Jiang,Qian Xu,1
Di Jiang,Qiang Yang 0001,1
Di Jiang,Weiwei Zhao,1
Di Jiang,Xueyang Wu 0001,1
Di Jiang,Yongxin Tong,1
Di Jiang,Yuanfeng Song,1
Qian Xu,Qiang Yang 0001,1
Qian Xu,Weiwei Zhao,1
Qian Xu,Xueyang Wu 0001,1
Qian Xu,Yongxin Tong,1
Qian Xu,Yuanfeng Song,1
Qiang Yang 0001,Weiwei Zhao,1
Qiang Yang 0001,Xueyang Wu 0001,1
Qiang Yang 0001,Yongxin Tong,1
Qiang Yang 0001,Yuanfeng Song,1
Weiwei Zhao,Xueyang Wu 0001,1
Weiwei Zhao,Yongxin Tong,1
Weiwei Zhao,Yuanfeng Song,1
Xueyang Wu 0001,Yongxin Tong,1
Xueyang Wu 0001,Yuanfeng Song,1
Yongxin Tong,Yuanfeng Song,1
James G. Shanahan,Liang Dai,1
Chandan Biswas,Debasis Ganguly,1
Chandan Biswas,Dwaipayan Roy,1
Chandan Biswas,Ujjwal Bhattacharya,1
Debasis Ganguly,Dwaipayan Roy,2
Debasis Ganguly,Ujjwal Bhattacharya,1
Dwaipayan Roy,Ujjwal Bhattacharya,1
Han-Chieh Chao,Jerry Chun-Wei Lin,1
Han-Chieh Chao,Philip S. Yu,1
Han-Chieh Chao,Wensheng Gan,1
Jerry Chun-Wei Lin,Philip S. Yu,1
Jerry Chun-Wei Lin,Wensheng Gan,1
Philip S. Yu,Wensheng Gan,1
Daniel S. Menasché,Don Towsley,1
Daniel S. Menasché,Edmundo de Souza e Silva,1
Daniel S. Menasché,Gabriel Mendonça,1
Daniel S. Menasché,Gustavo H. A. Santos,1
Daniel S. Menasché,Rosa M. M. Leão,1
Don Towsley,Edmundo de Souza e Silva,1
Don Towsley,Gabriel Mendonça,1
Don Towsley,Gustavo H. A. Santos,1
Don Towsley,Rosa M. M. Leão,1
Edmundo de Souza e Silva,Gabriel Mendonça,1
Edmundo de Souza e Silva,Gustavo H. A. Santos,1
Edmundo de Souza e Silva,Rosa M. M. Leão,1
Gabriel Mendonça,Gustavo H. A. Santos,1
Gabriel Mendonça,Rosa M. M. Leão,1
Gustavo H. A. Santos,Rosa M. M. Leão,1
Alexander Robertson,Daniele Quercia,1
Alexander Robertson,Luca Maria Aiello,1
Daniele Quercia,Luca Maria Aiello,1
Arin Chaudhuri,Deovrat Kakde,1
Arin Chaudhuri,Zekun Xu,1
Deovrat Kakde,Zekun Xu,1
Ao Li,Dong Li,1
Ao Li,Runshi Liu,1
Ao Li,Yiqun Yang,1
Ao Li,Zhou Qin,1
Dong Li,Runshi Liu,1
Dong Li,Yiqun Yang,1
Dong Li,Zhou Qin,1
Runshi Liu,Yiqun Yang,1
Runshi Liu,Zhou Qin,1
Yiqun Yang,Zhou Qin,1
Amir Behrouzi-Far,Emina Soljanin,2
Kun Yang,Pan Li 0001,1
Kun Yang,Xuhui Chen,2
Pan Li 0001,Xuhui Chen,1
Beichen Yang,Michael Lee,1
Beichen Yang,Travis Atkison,1
Michael Lee,Travis Atkison,1
Guangchen Ruan,Hui Zhang 0006,1
Antonella Santone,Francesco Mercaldo,3
Antonella Santone,Giovanni Capobianco,1
Antonella Santone,Tommaso Di Tusa,1
Antonella Santone,Umberto Di Giacomo,1
Francesco Mercaldo,Giovanni Capobianco,1
Francesco Mercaldo,Tommaso Di Tusa,1
Francesco Mercaldo,Umberto Di Giacomo,1
Giovanni Capobianco,Tommaso Di Tusa,1
Giovanni Capobianco,Umberto Di Giacomo,1
Tommaso Di Tusa,Umberto Di Giacomo,1
Hongyang Yang,Xiao-Yang Liu,1
Hongyang Yang,Yunzhe Fang,1
Xiao-Yang Liu,Yunzhe Fang,1
Miao Fan,Mingming Sun,3
Miao Fan,Ping Li 0001,4
Miao Fan,Yeqi Bai,1
Mingming Sun,Ping Li 0001,3
Mingming Sun,Yeqi Bai,1
Ping Li 0001,Yeqi Bai,1
Guojun Wang 0001,Jie Wu 0001,1
Guojun Wang 0001,Weiguang Chen,1
Guojun Wang 0001,Wenjun Jiang,1
Guojun Wang 0001,Xueqi Li,1
Jie Wu 0001,Weiguang Chen,1
Jie Wu 0001,Wenjun Jiang,1
Jie Wu 0001,Xueqi Li,1
Weiguang Chen,Wenjun Jiang,1
Weiguang Chen,Xueqi Li,1
Wenjun Jiang,Xueqi Li,1
Bowen Dong,Charu C. Aggarwal,1
Bowen Dong,Philip S. Yu,2
Charu C. Aggarwal,Philip S. Yu,1
Dongwon Lee 0001,Huan Liu 0001,2
Dongwon Lee 0001,Kai Shu,2
Dongwon Lee 0001,Limeng Cui,2
Dongwon Lee 0001,Suhang Wang,2
Huan Liu 0001,Kai Shu,3
Huan Liu 0001,Limeng Cui,2
Huan Liu 0001,Suhang Wang,3
Kai Shu,Limeng Cui,2
Kai Shu,Suhang Wang,2
Limeng Cui,Suhang Wang,2
Di Wang 0008,Guiying Tang,2
Di Wang 0008,Jingjing Zheng,1
Di Wang 0008,Xiaoju Lu,1
Di Wang 0008,Xiaoqin Zhang 0002,2
Guiying Tang,Jingjing Zheng,1
Guiying Tang,Xiaoju Lu,1
Jingjing Zheng,Xiaoju Lu,1
Jingjing Zheng,Xiaoqin Zhang 0002,1
Xiaoju Lu,Xiaoqin Zhang 0002,1
Lok Ting Lam,Shun-Wen Hsiao,1
Aditi Malladi,Andréa M. Matsunaga,1
Aditi Malladi,Icaro Alzuru,1
Aditi Malladi,José A. B. Fortes,1
Aditi Malladi,Maurício O. Tsugawa,1
Andréa M. Matsunaga,Icaro Alzuru,1
Andréa M. Matsunaga,José A. B. Fortes,1
Andréa M. Matsunaga,Maurício O. Tsugawa,1
Icaro Alzuru,José A. B. Fortes,1
Icaro Alzuru,Maurício O. Tsugawa,1
José A. B. Fortes,Maurício O. Tsugawa,1
Haiyang Yu,Hui Li,1
Haiyang Yu,Pengcheng Xie,1
Haiyang Yu,Zequan Chen,1
Hui Li,Pengcheng Xie,1
Hui Li,Zequan Chen,1
Pengcheng Xie,Zequan Chen,1
Alfredo Cuzzocrea,Bryan H. Wodi,1
Alfredo Cuzzocrea,Carson K. Leung,2
Alfredo Cuzzocrea,S. Sourav,1
Bryan H. Wodi,Carson K. Leung,1
Bryan H. Wodi,S. Sourav,1
Carson K. Leung,S. Sourav,1
Can Yao,Hai Huang,1
Can Yao,Lei Zhang,1
Can Yao,Longxuan Ma,1
Can Yao,Ze Yang,1
Hai Huang,Lei Zhang,1
Hai Huang,Longxuan Ma,1
Hai Huang,Ze Yang,1
Lei Zhang,Longxuan Ma,1
Lei Zhang,Ze Yang,1
Longxuan Ma,Ze Yang,1
Lei Zhu 0002,Xiaoming Xi,1
Lei Zhu 0002,Xingbo Liu,1
Lei Zhu 0002,Xiushan Nie,1
Lei Zhu 0002,Yilong Yin,1
Xiaoming Xi,Xingbo Liu,1
Xiaoming Xi,Xiushan Nie,1
Xiaoming Xi,Yilong Yin,1
Xingbo Liu,Xiushan Nie,1
Xingbo Liu,Yilong Yin,1
Xiushan Nie,Yilong Yin,1
Benjamin D. Horne,Jeppe Nørregaard,2
Benjamin D. Horne,Sibel Adali,3
Jeppe Nørregaard,Sibel Adali,2
Kazufumi Kojima,Keisuke Ikeda,2
Kazufumi Kojima,Masahiro Tani,2
Keisuke Ikeda,Masahiro Tani,2
Jianchao Tang,Kai Huang,1
Jianchao Tang,Ming Xu,1
Jianchao Tang,Shaojing Fu,1
Jianchao Tang,Yuchuan Luo,1
Kai Huang,Ming Xu,1
Kai Huang,Shaojing Fu,1
Kai Huang,Yuchuan Luo,1
Ming Xu,Shaojing Fu,1
Ming Xu,Yuchuan Luo,1
Shaojing Fu,Yuchuan Luo,1
Jie Chuai,Xiaoxiao Wang,1
Jie Chuai,Xin Liu 0002,1
Jie Chuai,Xueying Guo,1
Jie Chuai,Zhitang Chen,1
Xiaoxiao Wang,Xin Liu 0002,1
Xiaoxiao Wang,Xueying Guo,1
Xiaoxiao Wang,Zhitang Chen,1
Xin Liu 0002,Xueying Guo,1
Xin Liu 0002,Zhitang Chen,1
Xueying Guo,Zhitang Chen,1
Dipanjan Sengupta,Guixiang Ma,1
Dipanjan Sengupta,Michael W. Cole,1
Dipanjan Sengupta,Nesreen K. Ahmed,1
Dipanjan Sengupta,Nicholas B. Turk-Browne,1
Dipanjan Sengupta,Philip S. Yu,1
Dipanjan Sengupta,Theodore L. Willke,1
Guixiang Ma,Michael W. Cole,1
Guixiang Ma,Nesreen K. Ahmed,1
Guixiang Ma,Nicholas B. Turk-Browne,1
Guixiang Ma,Philip S. Yu,2
Guixiang Ma,Theodore L. Willke,1
Michael W. Cole,Nesreen K. Ahmed,1
Michael W. Cole,Nicholas B. Turk-Browne,1
Michael W. Cole,Philip S. Yu,1
Michael W. Cole,Theodore L. Willke,1
Nesreen K. Ahmed,Nicholas B. Turk-Browne,1
Nesreen K. Ahmed,Philip S. Yu,1
Nesreen K. Ahmed,Theodore L. Willke,1
Nicholas B. Turk-Browne,Philip S. Yu,1
Nicholas B. Turk-Browne,Theodore L. Willke,1
Philip S. Yu,Theodore L. Willke,1
Ahmet Tugrul Bayrak,Mehmet Selman Sezgin,1
Ahmet Tugrul Bayrak,Olcay Taner Ytldtz,1
Mehmet Selman Sezgin,Olcay Taner Ytldtz,1
Donghui Yan,Ke Alexander Wang,1
Donghui Yan,Pan Liu,1
Donghui Yan,Xinran Bian,1
Ke Alexander Wang,Pan Liu,1
Ke Alexander Wang,Xinran Bian,1
Pan Liu,Xinran Bian,1
Kiran Garimella,Robert West 0001,1
Jie Sui,Liang Hu,1
Jie Sui,Wei Gong,1
Jie Sui,Yixuan Chen 0003,1
Liang Hu,Wei Gong,1
Liang Hu,Yixuan Chen 0003,1
Wei Gong,Yixuan Chen 0003,1
Mingming Wang,Qingmei Wang,1
Mingming Wang,Wei Xu,1
Mingming Wang,Yuanyuan Tang,1
Mingming Wang,Zhaowei Wang,1
Qingmei Wang,Wei Xu,1
Qingmei Wang,Yuanyuan Tang,1
Qingmei Wang,Zhaowei Wang,1
Wei Xu,Yuanyuan Tang,1
Wei Xu,Zhaowei Wang,1
Yuanyuan Tang,Zhaowei Wang,1
Alessia Galdeman,Christian Quadri,1
Alessia Galdeman,Gian Paolo Rossi 0001,1
Alessia Galdeman,Matteo Zignani,1
Alessia Galdeman,Sabrina Gaito,1
Christian Quadri,Gian Paolo Rossi 0001,1
Christian Quadri,Matteo Zignani,1
Christian Quadri,Sabrina Gaito,1
Gian Paolo Rossi 0001,Matteo Zignani,1
Gian Paolo Rossi 0001,Sabrina Gaito,1
Matteo Zignani,Sabrina Gaito,1
Jane H. K. Seah,Kyong Jin Shim,1
Gloria Mark,Ted Grover,1
Christian Gehrmann,Martin Gunnarsson,1
Alexander Ferwom,Mehmet Demir,1
Alexander Ferwom,Ozgur Turetken,1
Mehmet Demir,Ozgur Turetken,1
Ramkumar Harikrishnakumar,Saideep Nannapaneni,1
Ramkumar Harikrishnakumar,Sima Esfandiarpour Borujeni,1
Saideep Nannapaneni,Sima Esfandiarpour Borujeni,1
Artem Lutov,Dingqi Yang,1
Dingqi Yang,Philippe Cudré-Mauroux,5
Aaron Harwood,Shanika Karunasekera,3
Aaron Harwood,Yasmeen M. George,1
Kwan Hui Lim 0001,Shanika Karunasekera,1
Kwan Hui Lim 0001,Yasmeen M. George,1
Shanika Karunasekera,Yasmeen M. George,1
Chen Chen,Jiaheng Lu,1
Chen Chen,Mohammad Hoque,1
Chen Chen,Sasu Tarkoma,1
Chen Chen,Yuxing Chen,1
Jiaheng Lu,Mohammad Hoque,1
Jiaheng Lu,Sasu Tarkoma,1
Jiaheng Lu,Yuxing Chen,1
Mohammad Hoque,Sasu Tarkoma,1
Mohammad Hoque,Yuxing Chen,1
Sasu Tarkoma,Yuxing Chen,1
Carson K. Leung,Oluwafemi A. Sarumi,1
Di Wang 0008,Yongli Liu,1
Guiying Tang,Yongli Liu,1
Xiaoqin Zhang 0002,Yongli Liu,1
Martinson Ofori,Omar F. El-Gayar,1
Chandan K. Reddy,Khoa D. Doan,1
Chandan K. Reddy,Pranjul Yadav,1
Khoa D. Doan,Pranjul Yadav,2
Briony Swire-Thompson,David Lazer,1
Briony Swire-Thompson,Hannah Masuga,1
Briony Swire-Thompson,Kenneth Joseph,1
Briony Swire-Thompson,Matthew A. Baum,1
David Lazer,Hannah Masuga,1
David Lazer,Kenneth Joseph,1
David Lazer,Matthew A. Baum,1
Hannah Masuga,Kenneth Joseph,1
Hannah Masuga,Matthew A. Baum,1
Kenneth Joseph,Matthew A. Baum,1
Che-Rung Lee,Feng-Yuan Liu,1
Che-Rung Lee,Kun Xie,1
Feng-Yuan Liu,Kun Xie,1
Anneke Buffone,Johannes C. Eichstaedt,1
Anneke Buffone,Kokil Jaidka,1
Anneke Buffone,Lyle H. Ungar,1
Anneke Buffone,Sharath Chandra Guntuku,1
Johannes C. Eichstaedt,Kokil Jaidka,1
Johannes C. Eichstaedt,Lyle H. Ungar,2
Johannes C. Eichstaedt,Sharath Chandra Guntuku,2
Kokil Jaidka,Lyle H. Ungar,1
Kokil Jaidka,Sharath Chandra Guntuku,1
Lyle H. Ungar,Sharath Chandra Guntuku,3
Hao Peng,Ismailcem Budak Arpinar,1
Hao Peng,John A. Miller,1
Hao Peng,Mohammadhossein Toutiaee,1
Hao Peng,Nicholas Klepp,1
Ismailcem Budak Arpinar,John A. Miller,1
Ismailcem Budak Arpinar,Mohammadhossein Toutiaee,1
Ismailcem Budak Arpinar,Nicholas Klepp,1
John A. Miller,Mohammadhossein Toutiaee,1
John A. Miller,Nicholas Klepp,1
Mohammadhossein Toutiaee,Nicholas Klepp,1
Ka Ho Chow,Ling Liu 0001,2
Ka Ho Chow,Wenqi Wei,2
Ka Ho Chow,Yanzhao Wu,2
Ling Liu 0001,Wenqi Wei,2
Ling Liu 0001,Yanzhao Wu,2
Wenqi Wei,Yanzhao Wu,2
Hossain Shahriar,Mohammad Masum,1
Hanghang Tong,Jiejun Xu,2
Hanghang Tong,Ross Maciejewski,2
Hanghang Tong,Si Zhang,2
Hanghang Tong,Yifan Hu,2
Jiejun Xu,Ross Maciejewski,1
Jiejun Xu,Si Zhang,1
Jiejun Xu,Yifan Hu,1
Ross Maciejewski,Si Zhang,2
Ross Maciejewski,Yifan Hu,1
Si Zhang,Yifan Hu,1
Bingkun Wei,Fanhua Shang,1
Bingkun Wei,Hongying Liu,1
Bingkun Wei,Xiangyang Liu,1
Fanhua Shang,Hongying Liu,1
Fanhua Shang,Xiangyang Liu,1
Hongying Liu,Xiangyang Liu,1
Juan Lopez,Kalyan S. Perumalla,1
Juan Lopez,Olivera Kotevska,1
Kalyan S. Perumalla,Olivera Kotevska,1
Canwen Xu,Chenliang Li,2
Canwen Xu,Feiyang Wang,1
Canwen Xu,Jialong Han,1
Chenliang Li,Feiyang Wang,1
Chenliang Li,Jialong Han,1
Feiyang Wang,Jialong Han,1
Ahmad O. Aseeri,Meznah A. Alamro,1
Ahmad O. Aseeri,Mohammed Saeed Alkatheiri,1
Ahmad O. Aseeri,Yu Zhuang,1
Meznah A. Alamro,Mohammed Saeed Alkatheiri,1
Meznah A. Alamro,Yu Zhuang,1
Mohammed Saeed Alkatheiri,Yu Zhuang,1
Kouki Kawabata,Yasuko Matsubara,1
Kouki Kawabata,Yasushi Sakurai,1
Yasuko Matsubara,Yasushi Sakurai,2
Bin Hao,Min Zhang 0006,1
Bin Hao,Shaoping Ma,1
Bin Hao,Shaoyun Shi,1
Bin Hao,Xinxing Yu,1
Bin Hao,Yiqun Liu 0001,1
Bin Hao,Yongfeng Zhang,1
Min Zhang 0006,Shaoping Ma,9
Min Zhang 0006,Shaoyun Shi,1
Min Zhang 0006,Xinxing Yu,1
Min Zhang 0006,Yiqun Liu 0001,9
Min Zhang 0006,Yongfeng Zhang,1
Shaoping Ma,Shaoyun Shi,1
Shaoping Ma,Xinxing Yu,1
Shaoping Ma,Yiqun Liu 0001,9
Shaoping Ma,Yongfeng Zhang,1
Shaoyun Shi,Xinxing Yu,1
Shaoyun Shi,Yiqun Liu 0001,1
Shaoyun Shi,Yongfeng Zhang,1
Xinxing Yu,Yiqun Liu 0001,1
Xinxing Yu,Yongfeng Zhang,1
Yiqun Liu 0001,Yongfeng Zhang,1
Jin-Young Kim,Kyunghyun Lim,1
Jin-Young Kim,Sung-Bae Cho,1
Kyunghyun Lim,Sung-Bae Cho,1
Carl Yang,Jiaming Shen,1
Carl Yang,Jiawei Han 0001,2
Carl Yang,Jinfeng Xiao,1
Carl Yang,Lingrui Gan,1
Carl Yang,Zongyi Wang,1
Jiaming Shen,Jiawei Han 0001,3
Jiaming Shen,Jinfeng Xiao,1
Jiaming Shen,Lingrui Gan,1
Jiaming Shen,Zongyi Wang,1
Jiawei Han 0001,Jinfeng Xiao,1
Jiawei Han 0001,Lingrui Gan,1
Jiawei Han 0001,Zongyi Wang,1
Jinfeng Xiao,Lingrui Gan,1
Jinfeng Xiao,Zongyi Wang,1
Lingrui Gan,Zongyi Wang,1
Ali Ahmadvand,Eugene Agichtein,2
Ali Ahmadvand,Harshita Sahijwani,1
Ali Ahmadvand,Jason Ingyu Choi,2
Eugene Agichtein,Harshita Sahijwani,1
Eugene Agichtein,Jason Ingyu Choi,2
Harshita Sahijwani,Jason Ingyu Choi,1
Bill Kay,Catherine D. Schuman,1
Bill Kay,Derek C. Rose,1
Bill Kay,J. Travis Johnston,1
Bill Kay,Maryam Parsa,1
Bill Kay,Pravallika Devineni,1
Bill Kay,Robert M. Patton,1
Bill Kay,Steven R. Young,1
Bill Kay,Thomas E. Potok,1
Catherine D. Schuman,Maryam Parsa,2
Catherine D. Schuman,Pravallika Devineni,1
Derek C. Rose,Maryam Parsa,1
Derek C. Rose,Pravallika Devineni,1
J. Travis Johnston,Maryam Parsa,1
J. Travis Johnston,Pravallika Devineni,1
Maryam Parsa,Pravallika Devineni,1
Maryam Parsa,Robert M. Patton,2
Maryam Parsa,Steven R. Young,1
Maryam Parsa,Thomas E. Potok,2
Pravallika Devineni,Robert M. Patton,1
Pravallika Devineni,Steven R. Young,1
Pravallika Devineni,Thomas E. Potok,1
Bhanukiran Vinzamuri,Dhaval Patel,1
Bhanukiran Vinzamuri,Elham Khabiri,1
Bhanukiran Vinzamuri,Pietro Mazzoleni,1
Bhanukiran Vinzamuri,Wesley M. Gifford,1
Dhaval Patel,Elham Khabiri,1
Dhaval Patel,Pietro Mazzoleni,1
Dhaval Patel,Wesley M. Gifford,2
Elham Khabiri,Pietro Mazzoleni,1
Elham Khabiri,Wesley M. Gifford,1
Pietro Mazzoleni,Wesley M. Gifford,1
Hao Huang,Shinjae Yoo,2
Hao Huang,Yunwen Xu,1
Shinjae Yoo,Yunwen Xu,1
Hiroyuki Uga,Hitoshi Iyatomi,2
Hiroyuki Uga,Quan Huu Cap,2
Hiroyuki Uga,Satoshi Kagiwada,2
Hiroyuki Uga,Takumi Saikawa,1
Hitoshi Iyatomi,Quan Huu Cap,3
Hitoshi Iyatomi,Satoshi Kagiwada,2
Hitoshi Iyatomi,Takumi Saikawa,1
Quan Huu Cap,Satoshi Kagiwada,2
Quan Huu Cap,Takumi Saikawa,1
Satoshi Kagiwada,Takumi Saikawa,1
Byeongrak Seo,Keeyoung Kim,1
Byeongrak Seo,Sang-Hoon Rhee,1
Byeongrak Seo,Seungmoon Lee,1
Byeongrak Seo,Simon S. Woo,1
Keeyoung Kim,Sang-Hoon Rhee,1
Keeyoung Kim,Seungmoon Lee,1
Keeyoung Kim,Simon S. Woo,1
Sang-Hoon Rhee,Seungmoon Lee,1
Sang-Hoon Rhee,Simon S. Woo,1
Seungmoon Lee,Simon S. Woo,1
Chen Qu,Jianfeng Gao,1
Chen Qu,Jingjing Liu 0001,1
Chen Qu,Junjie Hu 0001,1
Chen Qu,Liu Yang 0005,2
Chen Qu,Minghui Qiu,2
Chen Qu,W. Bruce Croft,2
Chen Qu,Xiaodong Liu,1
Chen Qu,Yelong Shen,1
Jianfeng Gao,Jingjing Liu 0001,1
Jianfeng Gao,Junjie Hu 0001,1
Jianfeng Gao,Liu Yang 0005,1
Jianfeng Gao,Minghui Qiu,1
Jianfeng Gao,W. Bruce Croft,1
Jianfeng Gao,Xiaodong Liu,1
Jianfeng Gao,Yelong Shen,1
Jingjing Liu 0001,Junjie Hu 0001,1
Jingjing Liu 0001,Liu Yang 0005,1
Jingjing Liu 0001,Minghui Qiu,1
Jingjing Liu 0001,W. Bruce Croft,1
Jingjing Liu 0001,Xiaodong Liu,1
Jingjing Liu 0001,Yelong Shen,1
Junjie Hu 0001,Liu Yang 0005,1
Junjie Hu 0001,Minghui Qiu,1
Junjie Hu 0001,W. Bruce Croft,1
Junjie Hu 0001,Xiaodong Liu,1
Junjie Hu 0001,Yelong Shen,1
Liu Yang 0005,Minghui Qiu,2
Liu Yang 0005,W. Bruce Croft,2
Liu Yang 0005,Xiaodong Liu,1
Liu Yang 0005,Yelong Shen,1
Minghui Qiu,W. Bruce Croft,2
Minghui Qiu,Xiaodong Liu,1
Minghui Qiu,Yelong Shen,1
W. Bruce Croft,Xiaodong Liu,1
W. Bruce Croft,Yelong Shen,1
Xiaodong Liu,Yelong Shen,1
Masahito Kurihara,Satoshi Oyama,2
Masahito Kurihara,Takafumi Suzuki,1
Satoshi Oyama,Takafumi Suzuki,1
